"Zone ID","verygood","good","fair","bad","verybad"
"E02000805",6349,3132,868,239,71
"E02000806",5759,3207,931,240,76
"E02000807",4665,2652,674,181,55
"E02000808",5202,2593,775,255,84
"E02000810",6656,3575,1115,396,143
"E02000812",5751,3037,1003,382,122
"E02000813",5572,3128,996,331,108
"E02000814",5960,3152,826,218,74
"E02000815",4161,2081,549,171,54
"E02000816",5115,3033,969,369,121
"E02000817",3312,2095,892,337,95
"E02000818",5423,2945,956,359,100
"E02000819",4415,2638,1018,308,111
"E02000820",4662,2807,1019,324,121
"E02000821",5178,2883,932,274,91
"E02000822",3541,2097,755,236,72
"E02000823",4678,2674,885,309,118
"E02000824",5190,3120,1121,348,123
"E02000825",5436,2977,1134,322,123
"E02000826",5248,3024,993,278,94
"E02000827",6064,3525,1185,370,113
"E02000828",4597,2903,929,297,85
"E02000829",5803,3296,1140,420,139
"E02000830",5030,2603,819,225,74
"E02000831",5384,2732,876,260,83
"E02000832",5254,2769,1083,417,124
"E02000833",4254,2235,668,245,82
"E02000834",5598,2732,745,244,65
"E02000835",4409,2254,735,217,59
"E02000836",4972,2276,743,211,70
"E02000837",5402,2348,560,160,57
"E02000838",5430,2810,820,261,85
"E02000839",4816,2503,729,189,73
"E02000840",4607,3065,1130,397,115
"E02000841",4378,3111,1136,404,117
"E02000842",4174,2907,880,199,63
"E02000843",5042,3232,894,217,88
"E02000844",4285,2943,997,337,95
"E02000845",5172,3097,874,218,52
"E02000846",3872,2659,751,201,48
"E02000847",4917,3123,1016,265,71
"E02000848",4392,2736,756,198,57
"E02000849",4124,2773,923,259,59
"E02000850",5488,3768,1157,305,112
"E02000851",5962,3904,1242,365,103
"E02000852",4209,2856,786,200,56
"E02000853",4268,2760,843,235,57
"E02000854",4049,2580,726,197,37
"E02000855",4382,2705,856,196,59
"E02000856",4808,3254,921,245,82
"E02000857",4576,3074,833,198,68
"E02000858",3990,2873,1157,411,132
"E02000859",4188,2860,931,287,79
"E02000860",4405,2959,931,282,78
"E02000861",4178,2609,679,151,50
"E02000863",3505,2262,701,185,61
"E02000864",5823,3543,1231,479,186
"E02000865",3862,2357,873,390,119
"E02000866",5744,3250,1087,409,147
"E02000867",6168,3630,1056,350,121
"E02000868",3679,2224,719,242,91
"E02000869",3085,1842,618,267,95
"E02000870",3240,2026,694,286,92
"E02000871",5744,3802,1358,446,164
"E02000872",4311,2507,778,291,102
"E02000873",4341,2563,796,327,129
"E02000874",3452,2437,772,318,104
"E02000875",6879,4449,1453,574,194
"E02000876",3447,2265,770,279,108
"E02000877",7145,4533,1439,511,145
"E02000878",5119,2939,949,362,137
"E02000879",3986,2766,1059,369,125
"E02000880",3076,2160,651,254,86
"E02000881",5659,3437,1177,406,144
"E02000882",5577,3708,1278,562,224
"E02000883",4608,2991,1052,400,130
"E02000884",6807,3781,1080,338,117
"E02000885",3222,2160,818,321,132
"E02000886",5147,3118,895,301,80
"E02000887",5517,3506,1107,430,146
"E02000888",4594,2734,814,273,116
"E02000889",4868,2621,757,232,75
"E02000890",3440,1754,453,120,48
"E02000893",3849,2362,841,266,91
"E02000894",6161,3609,863,282,91
"E02000895",4048,2741,1092,343,117
"E02000896",4759,3122,1022,254,84
"E02000897",4155,2803,1045,371,116
"E02000898",3889,2628,1014,339,112
"E02000899",4446,2975,998,276,83
"E02000900",4447,3041,1041,316,101
"E02000901",5698,3399,971,294,74
"E02000902",5304,3337,915,323,79
"E02000903",5216,3358,1108,452,140
"E02000904",4453,2820,866,214,61
"E02000905",5662,3510,936,288,73
"E02000906",5100,3185,970,291,107
"E02000907",5404,3399,1107,362,130
"E02000908",6655,4263,1186,353,106
"E02000909",5096,2907,845,262,95
"E02000910",6002,3741,1162,346,116
"E02000911",6615,4477,1289,416,118
"E02000912",4839,3342,1062,330,106
"E02000913",4775,3398,1044,311,97
"E02000914",5690,3881,1352,431,157
"E02000915",4087,2774,830,264,56
"E02000916",5556,3535,1061,320,88
"E02000917",5113,3216,894,251,72
"E02000918",4729,3177,902,336,94
"E02000919",4844,3115,916,279,70
"E02000920",5207,3452,1163,320,134
"E02000921",5775,3599,1230,428,130
"E02000922",5519,3462,1007,316,119
"E02000923",4647,1962,571,168,39
"E02000925",4481,2264,762,265,93
"E02000926",7281,3260,741,223,69
"E02000927",4052,1979,693,265,108
"E02000928",5453,2188,507,145,50
"E02000929",4394,2382,936,317,72
"E02000930",6385,2512,614,174,42
"E02000931",6238,1971,451,113,45
"E02000932",8533,3391,706,163,48
"E02000933",5412,2511,689,180,72
"E02000934",5473,2529,643,185,49
"E02000935",3212,1995,709,245,76
"E02000936",5605,2728,744,190,56
"E02000937",5667,1886,454,109,44
"E02000938",5979,3188,1009,340,130
"E02000939",5305,1886,363,96,25
"E02000940",5610,2655,755,207,96
"E02000941",6535,2701,673,202,48
"E02000942",6236,2586,626,181,51
"E02000943",5634,2269,589,183,46
"E02000944",3998,2293,741,243,74
"E02000945",3924,2449,790,293,86
"E02000946",4658,2121,623,184,73
"E02000947",6176,2334,633,155,41
"E02000948",6298,2694,692,209,45
"E02000949",6541,2552,611,131,35
"E02000950",4405,2248,667,183,49
"E02000951",3862,1767,534,161,40
"E02000952",3688,1728,521,161,42
"E02000953",4519,1965,486,136,36
"E02000954",3529,1828,550,142,54
"E02000955",3674,2221,706,218,71
"E02000956",4040,2316,735,263,58
"E02000957",6211,3215,1039,270,94
"E02000958",4441,2465,827,217,71
"E02000959",4349,2442,749,230,68
"E02000960",3789,1658,496,144,62
"E02000961",5752,2818,820,282,142
"E02000962",4354,2197,751,297,102
"E02000963",5197,3149,1337,598,236
"E02000964",6144,3732,1475,566,222
"E02000965",4758,2196,608,208,84
"E02000966",5495,2625,788,250,87
"E02000967",3737,1641,410,106,47
"E02000968",6470,4432,2016,1020,462
"E02000969",4565,2947,1139,491,204
"E02000970",4387,1762,542,76,61
"E02000971",4455,2038,518,196,65
"E02000972",4366,2119,726,272,105
"E02000973",6045,2656,764,313,112
"E02000974",4891,2402,703,253,106
"E02000975",4476,1944,533,138,72
"E02000976",4790,2277,744,253,118
"E02000977",3372,1635,531,172,47
"E02000978",4110,1642,315,69,31
"E02000979",4287,2223,669,203,103
"E02000980",4504,2690,963,386,152
"E02000981",4620,2292,906,285,61
"E02000982",4053,2253,860,333,127
"E02000983",3980,2351,849,356,127
"E02000984",4296,2482,685,168,46
"E02000985",3812,2389,887,268,61
"E02000986",4264,2705,994,314,81
"E02000987",3098,2398,1151,407,139
"E02000988",4140,3003,1215,447,133
"E02000989",3944,2814,1143,350,98
"E02000990",4146,2876,917,306,100
"E02000991",3831,2674,924,278,87
"E02000992",3079,2108,767,229,81
"E02000993",4047,2597,1149,511,130
"E02000994",4440,2739,1220,498,153
"E02000995",4170,2627,1014,364,105
"E02000996",3664,2787,1276,517,183
"E02000997",3209,2063,743,269,83
"E02000998",5146,3262,1376,460,124
"E02000999",3584,2456,1244,566,182
"E02001000",3918,3084,1390,471,126
"E02001001",4545,2740,982,287,108
"E02001002",4382,3337,1384,497,128
"E02001003",3886,2338,809,230,57
"E02001004",4723,2813,1164,485,159
"E02001005",4594,3280,1228,413,150
"E02001006",4274,2717,993,356,96
"E02001007",4265,3616,1529,510,130
"E02001008",4691,2793,1041,417,137
"E02001009",3572,2367,1045,376,117
"E02001010",3156,2082,813,325,92
"E02001011",5028,3204,1080,327,109
"E02001012",4854,3287,1142,396,119
"E02001013",3021,1976,744,245,79
"E02001014",3717,2894,1210,467,135
"E02001015",3287,2738,1328,519,155
"E02001016",3958,2758,1284,548,157
"E02001017",5114,3690,1374,461,129
"E02001018",3870,2538,937,242,78
"E02001019",4559,2850,1037,323,88
"E02001020",3008,1924,727,182,51
"E02001021",4003,2310,786,203,50
"E02001022",3582,2751,1086,380,106
"E02001023",2738,1892,767,222,63
"E02001024",3989,2716,958,259,84
"E02001025",3512,2742,1209,489,121
"E02001026",4993,3997,1548,554,177
"E02001027",3344,2479,932,284,74
"E02001028",3680,2340,973,238,64
"E02001029",3514,2615,1094,362,125
"E02001030",3132,2079,676,203,66
"E02001031",3231,2280,923,327,114
"E02001032",3427,2575,1084,414,86
"E02001033",2883,2122,838,265,69
"E02001034",3566,2845,1364,587,180
"E02001035",3560,2430,935,216,76
"E02001036",3691,2461,923,327,80
"E02001037",3609,2361,853,230,58
"E02001038",2498,1898,864,317,88
"E02001039",4065,2849,1169,415,104
"E02001040",3106,2053,763,218,52
"E02001041",3596,2544,1042,370,108
"E02001042",3317,2119,805,226,71
"E02001043",2750,1778,726,230,67
"E02001044",5922,2444,850,256,61
"E02001045",3901,2577,1197,539,205
"E02001046",5484,3416,1492,584,179
"E02001047",4860,3191,1518,630,190
"E02001048",4648,3020,1181,411,128
"E02001049",5028,3297,1395,519,156
"E02001050",4309,2510,938,399,112
"E02001051",4900,2689,1058,476,96
"E02001052",7874,4493,1714,628,176
"E02001053",6020,3317,1489,756,270
"E02001055",4548,2850,1270,590,173
"E02001056",4351,2473,1181,659,204
"E02001059",6046,3468,1410,595,222
"E02001061",5335,3334,1410,658,196
"E02001062",4748,2773,1126,437,157
"E02001063",4044,2502,783,275,86
"E02001064",5372,3183,1299,573,207
"E02001065",4578,3035,1197,465,192
"E02001066",4964,3307,1173,373,126
"E02001067",5926,3510,1322,580,210
"E02001068",6287,3670,1292,458,171
"E02001069",6330,3746,1313,422,133
"E02001070",4437,3055,1087,410,141
"E02001072",4422,2872,1005,403,107
"E02001073",4946,2926,976,293,89
"E02001074",5667,3582,1486,585,208
"E02001075",4485,3086,1068,383,87
"E02001076",4791,3074,814,206,64
"E02001077",3983,2351,774,236,82
"E02001078",5324,3450,1305,450,133
"E02001079",4648,2962,1205,467,150
"E02001080",5172,3198,934,329,81
"E02001081",3535,1875,588,221,87
"E02001082",3761,2047,556,184,54
"E02001083",4854,2379,647,225,63
"E02001084",4724,2586,886,289,87
"E02001085",4230,2839,1170,549,183
"E02001086",3423,2126,761,286,81
"E02001087",5208,2793,874,276,94
"E02001088",4227,2913,1237,521,139
"E02001089",4433,2459,820,243,78
"E02001090",3358,2182,969,350,101
"E02001091",3865,2700,1227,452,135
"E02001092",4503,2859,1233,487,145
"E02001093",4635,3073,1305,535,165
"E02001094",4510,3121,1481,665,210
"E02001095",4099,2813,1302,582,206
"E02001096",3578,2591,1243,473,134
"E02001097",3872,2685,1280,512,150
"E02001098",2535,2045,987,286,86
"E02001099",2425,1974,849,318,111
"E02001100",2693,1972,901,264,75
"E02001101",2693,1933,770,209,69
"E02001102",2881,2065,777,242,64
"E02001103",2763,1755,707,203,69
"E02001104",3632,2313,926,291,80
"E02001105",2706,1885,978,282,80
"E02001106",2649,2024,874,318,86
"E02001107",3377,2322,900,249,71
"E02001108",2795,1909,821,285,70
"E02001109",3469,2435,1155,477,131
"E02001110",3474,2052,685,174,36
"E02001111",4180,2766,1332,584,212
"E02001112",2987,2053,697,199,56
"E02001113",4429,3150,1244,458,131
"E02001114",4034,2916,1244,436,133
"E02001115",2731,2081,803,236,77
"E02001116",3857,2675,945,287,108
"E02001117",3013,1984,729,210,59
"E02001118",3013,1996,761,214,61
"E02001119",5925,3878,1519,599,181
"E02001121",4123,2825,1151,429,116
"E02001123",3219,2295,981,417,127
"E02001124",3070,2212,1019,447,130
"E02001125",3539,2722,1136,374,112
"E02001126",4199,2892,1375,504,155
"E02001127",3482,2545,1192,409,124
"E02001128",3377,2500,1077,397,99
"E02001129",2998,2226,951,412,106
"E02001130",2599,1896,890,295,104
"E02001131",2588,1851,707,245,67
"E02001132",3122,2172,900,300,71
"E02001133",3311,2231,764,236,49
"E02001134",3046,2118,785,205,57
"E02001135",3826,2609,1218,505,177
"E02001136",4074,3209,1283,424,91
"E02001137",3278,2002,672,187,56
"E02001138",4362,2824,973,309,89
"E02001139",4901,3352,1380,550,165
"E02001140",3713,2785,1092,370,102
"E02001141",5237,4038,1715,751,205
"E02001142",2998,1981,745,176,46
"E02001143",5373,3833,1635,587,155
"E02001144",2815,2169,927,302,81
"E02001145",3259,2392,980,298,93
"E02001146",4802,3304,1384,530,157
"E02001147",5036,3258,1335,546,171
"E02001148",4637,3465,1520,525,160
"E02001149",4499,3430,1580,613,199
"E02001150",4065,2935,1274,506,117
"E02001151",5091,3279,1188,335,111
"E02001152",4594,3131,1366,524,121
"E02001153",5817,3797,1655,746,229
"E02001154",4653,3396,1387,511,138
"E02001155",3242,2337,1044,379,124
"E02001156",5002,3204,1215,376,106
"E02001157",3981,2693,1279,544,163
"E02001158",2558,1976,947,433,124
"E02001159",3715,2407,894,370,109
"E02001160",3261,2367,1058,429,149
"E02001161",2629,2007,789,327,90
"E02001162",2488,2022,874,333,82
"E02001163",4905,3226,1203,425,124
"E02001164",3325,2248,807,300,97
"E02001165",2799,2188,810,282,89
"E02001166",5502,1749,661,207,53
"E02001167",3686,2028,813,281,94
"E02001168",4720,3156,1323,454,150
"E02001169",6001,3400,1088,271,105
"E02001170",5522,2987,977,244,76
"E02001171",3028,2079,767,216,47
"E02001173",4088,2833,1092,504,195
"E02001174",2722,1940,683,209,74
"E02001175",3552,2555,904,389,98
"E02001176",5737,3615,1515,573,173
"E02001177",6412,4213,1713,653,182
"E02001179",3266,2345,880,379,105
"E02001180",2324,1495,842,381,150
"E02001181",2632,1985,901,349,91
"E02001182",3439,2304,1023,369,123
"E02001183",3473,2371,1002,327,94
"E02001185",4328,3294,1334,556,138
"E02001186",5027,3514,1390,486,140
"E02001187",3277,2351,947,326,99
"E02001188",4143,2863,1154,377,113
"E02001189",4058,2690,1083,325,120
"E02001190",3233,2545,1197,609,196
"E02001191",2559,1962,835,263,96
"E02001192",3420,2063,696,216,63
"E02001193",2893,2198,886,321,79
"E02001194",3604,1919,606,155,54
"E02001195",3520,2611,963,291,88
"E02001196",3772,2499,1075,325,80
"E02001197",3372,1955,679,215,52
"E02001198",3175,2520,1149,429,132
"E02001199",4316,2498,801,224,62
"E02001200",3203,2571,1324,518,180
"E02001201",2782,1996,724,212,59
"E02001202",2908,2230,869,307,104
"E02001203",3221,1924,542,128,33
"E02001204",4339,2985,1113,329,90
"E02001205",3770,2890,1240,413,104
"E02001206",3587,2385,850,256,84
"E02001207",3359,2339,821,241,67
"E02001208",3597,2540,943,312,107
"E02001209",3750,2638,938,321,63
"E02001210",3330,2443,1075,419,118
"E02001211",3629,2017,678,200,69
"E02001212",3200,2203,1009,414,103
"E02001213",5038,3208,1112,330,95
"E02001214",4073,2487,967,372,100
"E02001215",2889,1983,734,237,60
"E02001216",4267,2387,891,230,63
"E02001217",3088,2386,849,307,73
"E02001218",3216,1885,625,180,43
"E02001219",2684,1813,603,143,36
"E02001220",3104,1679,631,194,68
"E02001221",3068,1868,660,160,57
"E02001222",3215,2140,764,219,63
"E02001223",3622,2080,674,171,50
"E02001224",2622,2030,789,197,58
"E02001225",4080,2276,780,189,48
"E02001226",3694,2269,805,264,76
"E02001227",3173,1752,569,143,37
"E02001228",3597,1829,587,112,38
"E02001229",4977,3539,1242,374,109
"E02001230",2651,2032,841,273,73
"E02001231",3459,2331,913,308,90
"E02001232",4032,2873,1176,426,115
"E02001233",3359,2610,1238,505,175
"E02001234",3516,2586,1161,445,144
"E02001235",3359,2408,956,355,81
"E02001236",2583,2037,925,368,109
"E02001237",3427,2366,945,322,86
"E02001238",3612,2711,1172,375,115
"E02001239",4325,3150,1369,502,158
"E02001240",2902,2191,915,293,82
"E02001241",5019,3631,1634,683,207
"E02001242",3586,2303,802,245,66
"E02001243",3902,2720,1093,385,124
"E02001244",2470,1921,754,197,67
"E02001245",3501,2727,1192,416,115
"E02001246",3121,2390,1169,485,150
"E02001247",3395,2481,1027,353,113
"E02001248",5404,4014,1724,663,176
"E02001249",2820,2156,985,319,89
"E02001250",3020,2268,835,236,77
"E02001251",2743,2145,844,272,62
"E02001252",3534,2636,1003,291,76
"E02001253",2209,1737,690,268,78
"E02001254",2365,2022,837,319,78
"E02001255",3580,2348,1111,485,155
"E02001256",4495,3569,1552,560,185
"E02001257",3726,3089,1531,564,158
"E02001258",3513,2564,945,278,74
"E02001259",5871,3657,1390,550,187
"E02001260",3861,2445,926,259,79
"E02001261",4470,2962,1004,335,104
"E02001262",4191,2857,1098,409,93
"E02001263",4381,2606,939,264,92
"E02001264",4452,2843,988,289,82
"E02001265",4040,2644,1022,338,99
"E02001266",3247,2265,975,330,90
"E02001267",3425,2291,967,353,86
"E02001268",3528,2309,814,246,57
"E02001269",4188,2672,1040,352,94
"E02001270",4823,2486,797,250,98
"E02001271",3460,1985,789,319,91
"E02001272",4471,2417,837,208,59
"E02001273",5226,2996,926,239,65
"E02001274",4338,2445,889,210,55
"E02001275",3693,2539,1207,494,183
"E02001276",4048,2532,1055,358,111
"E02001277",4755,2972,1102,391,122
"E02001278",4966,2630,761,209,59
"E02001279",4716,2554,746,176,62
"E02001280",4091,2647,1117,362,124
"E02001281",4389,2333,788,176,50
"E02001282",5987,2966,811,235,60
"E02001283",5343,2932,866,231,68
"E02001284",5347,2086,558,130,33
"E02001285",4621,2107,663,200,53
"E02001286",4801,2399,779,177,57
"E02001287",3556,2073,756,184,61
"E02001288",4265,2715,936,292,77
"E02001289",4935,3341,1392,392,114
"E02001290",2948,1934,826,285,85
"E02001291",3466,2633,1178,423,109
"E02001292",4143,2546,969,247,88
"E02001293",2907,2137,835,275,60
"E02001294",3699,2718,1090,329,76
"E02001295",2771,2369,1239,584,165
"E02001296",3830,2912,1413,636,173
"E02001297",2856,2259,946,390,101
"E02001298",3581,2673,1252,442,139
"E02001299",3949,2907,1211,417,125
"E02001300",3361,2709,1210,403,110
"E02001301",4136,2933,1224,468,124
"E02001302",3465,2631,1217,456,125
"E02001303",3939,2916,1388,564,167
"E02001304",6513,4098,1528,510,114
"E02001305",3797,2948,1232,395,120
"E02001306",3261,2430,1040,323,94
"E02001307",6222,3804,1188,353,84
"E02001308",2645,2000,888,300,79
"E02001309",3913,2837,1067,356,87
"E02001310",4004,3098,1358,558,133
"E02001311",3693,2785,1195,410,108
"E02001312",3697,2830,1125,398,132
"E02001313",3412,2722,1234,551,172
"E02001314",4066,2715,907,264,56
"E02001315",4930,3051,1051,324,83
"E02001316",3216,2585,1060,364,94
"E02001317",4214,2943,1129,402,119
"E02001318",3531,2589,1192,401,117
"E02001319",3569,2780,1220,497,134
"E02001320",3132,2622,1115,381,115
"E02001321",3679,2755,1083,332,106
"E02001322",3164,2507,994,339,82
"E02001323",3557,2585,1082,368,113
"E02001324",3682,2768,1236,430,118
"E02001325",4496,2915,1128,296,70
"E02001326",3913,2731,1076,334,111
"E02001327",4510,2704,1298,717,193
"E02001328",5232,3200,1319,601,173
"E02001329",3304,2180,1126,621,199
"E02001330",4128,2731,1279,672,244
"E02001331",4584,2950,1544,769,281
"E02001332",3339,2257,1149,586,209
"E02001333",4248,2927,1352,643,208
"E02001334",2908,2004,978,525,182
"E02001335",4166,2563,932,384,115
"E02001336",3069,1996,1029,625,205
"E02001337",2727,1783,826,358,112
"E02001338",2951,1813,842,378,116
"E02001339",2830,2056,996,393,127
"E02001340",5255,2915,1093,363,91
"E02001341",3374,2239,1073,533,203
"E02001342",3963,2371,927,296,96
"E02001343",3684,2204,920,307,96
"E02001344",2607,1652,719,298,87
"E02001345",2698,1694,678,257,75
"E02001346",3483,2228,1038,517,185
"E02001347",3831,2347,1098,522,196
"E02001348",3056,2105,975,399,109
"E02001349",3556,2355,1001,379,131
"E02001350",3627,2312,1115,626,222
"E02001351",3640,2500,1286,661,210
"E02001352",2881,1977,982,428,170
"E02001353",3590,2279,895,357,105
"E02001354",3628,2350,1138,602,197
